"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 09, 2016","767.6","767.0","771.0","767.0","0.12K","0.08%"
"Dec 08, 2016","767.0","764.5","771.0","763.1","0.17K","0.32%"
"Dec 07, 2016","764.5","752.9","767.8","752.0","0.11K","1.54%"
"Dec 06, 2016","752.9","758.6","762.7","752.2","0.17K","-0.06%"
"Dec 05, 2016","753.4","763.8","766.0","751.0","0.17K","-1.63%"
"Dec 04, 2016","765.9","767.0","767.3","762.2","0.09K","0.06%"
"Dec 03, 2016","765.5","770.0","773.8","762.0","0.06K","-0.33%"
"Dec 02, 2016","768.0","745.8","773.6","745.7","0.12K","2.98%"
"Dec 01, 2016","745.8","740.8","750.0","738.0","0.16K","0.67%"
"Nov 30, 2016","740.8","735.1","743.0","733.0","0.15K","0.67%"
"Nov 29, 2016","735.9","735.0","739.0","732.5","0.15K","-0.04%"
"Nov 28, 2016","736.2","732.3","737.3","730.5","0.14K","0.53%"
"Nov 27, 2016","732.3","731.7","738.0","730.1","0.16K","-0.36%"
"Nov 26, 2016","735.0","742.7","744.1","730.0","0.15K","-0.70%"
"Nov 25, 2016","740.2","741.8","742.7","735.5","0.17K","-0.22%"
"Nov 24, 2016","741.8","744.8","748.8","736.0","0.17K","-0.30%"
"Nov 23, 2016","744.0","753.1","755.1","737.8","0.16K","-1.29%"
"Nov 22, 2016","753.8","743.9","759.0","743.0","0.16K","1.33%"
"Nov 21, 2016","743.9","735.4","756.4","735.4","0.17K","1.16%"
"Nov 20, 2016","735.4","759.0","759.0","726.0","0.17K","-3.11%"
"Nov 19, 2016","759.0","755.3","789.0","748.0","0.21K","0.48%"
"Nov 18, 2016","755.3","733.8","757.1","732.3","0.24K","2.94%"
"Nov 17, 2016","733.8","737.7","744.9","733.0","0.16K","-0.29%"
"Nov 16, 2016","735.9","710.4","740.0","705.0","0.15K","3.59%"
"Nov 15, 2016","710.4","700.0","715.0","699.3","0.10K","1.48%"
"Nov 14, 2016","700.0","701.0","705.3","694.5","0.08K","-0.43%"
"Nov 13, 2016","703.0","703.0","709.9","689.2","0.14K","0.00%"
"Nov 12, 2016","703.0","710.0","713.8","700.0","0.15K","-0.99%"
"Nov 11, 2016","710.0","710.2","714.0","707.3","0.17K","-0.44%"
"Nov 10, 2016","713.1","722.1","722.1","705.0","0.17K","-1.01%"
"Nov 09, 2016","720.4","704.8","737.8","702.0","0.17K","2.22%"
"Nov 08, 2016","704.8","703.3","708.0","699.0","0.17K","0.47%"
"Nov 07, 2016","701.5","702.9","711.9","699.0","0.17K","-0.20%"
"Nov 06, 2016","702.9","697.5","710.0","696.0","0.12K","0.83%"
"Nov 05, 2016","697.1","699.6","703.0","693.8","0.07K","-0.35%"
"Nov 04, 2016","699.6","687.5","705.5","680.0","0.03K","1.75%"
"Nov 03, 2016","687.5","745.0","748.0","680.0","0.19K","-6.37%"
"Nov 02, 2016","734.3","725.8","737.0","718.0","0.25K","1.07%"
"Nov 01, 2016","726.6","700.7","738.3","696.6","0.25K","4.14%"
"Oct 31, 2016","697.7","700.0","700.0","691.5","0.13K","0.04%"
"Oct 30, 2016","697.4","707.0","710.5","692.2","0.13K","-1.36%"
"Oct 29, 2016","707.0","686.2","715.0","685.1","0.17K","3.04%"
"Oct 28, 2016","686.2","681.0","687.0","677.5","0.17K","0.76%"
"Oct 27, 2016","681.0","670.4","687.3","670.4","0.17K","1.58%"
"Oct 26, 2016","670.4","651.3","675.3","651.3","0.17K","2.45%"
"Oct 25, 2016","654.3","648.5","660.0","646.5","0.17K","0.90%"
"Oct 24, 2016","648.5","644.8","650.8","643.8","0.17K","0.73%"
"Oct 23, 2016","643.8","648.1","652.7","643.8","0.16K","-0.67%"
"Oct 22, 2016","648.1","628.6","651.0","627.5","0.17K","3.10%"
"Oct 21, 2016","628.6","628.2","631.0","624.2","0.17K","0.22%"
"Oct 20, 2016","627.3","628.8","630.9","623.7","0.16K","-0.10%"
"Oct 19, 2016","627.9","636.0","636.2","622.4","0.16K","-1.14%"
"Oct 18, 2016","635.2","634.6","637.9","633.0","0.16K","0.09%"
"Oct 17, 2016","634.6","636.7","640.0","634.1","0.16K","-0.33%"
"Oct 16, 2016","636.7","637.4","640.0","634.2","0.16K","-0.26%"
"Oct 15, 2016","638.4","636.9","642.0","633.6","0.17K","0.23%"
"Oct 14, 2016","636.9","640.0","640.0","633.7","0.11K","-0.48%"
"Oct 13, 2016","640.0","637.6","643.0","632.5","0.17K","0.36%"
"Oct 12, 2016","637.6","639.3","640.0","630.7","0.17K","0.35%"
"Oct 11, 2016","635.4","616.7","639.4","615.6","0.17K","3.04%"
"Oct 10, 2016","616.7","615.2","620.0","613.6","0.17K","0.23%"
"Oct 09, 2016","615.2","615.6","618.9","613.0","0.16K","-0.05%"
"Oct 08, 2016","615.6","616.0","621.3","615.0","0.14K","-0.07%"
"Oct 07, 2016","616.0","605.6","623.0","604.6","0.17K","1.71%"
"Oct 06, 2016","605.6","605.2","609.7","604.3","0.16K","0.07%"
"Oct 05, 2016","605.2","611.7","613.1","605.2","0.17K","-1.06%"
"Oct 04, 2016","611.7","609.5","615.0","605.2","0.18K","0.28%"
"Oct 03, 2016","610.0","607.0","613.0","603.5","0.21K","0.35%"
"Oct 02, 2016","607.9","607.3","609.0","602.2","0.16K","0.09%"
"Oct 01, 2016","607.3","603.9","610.0","603.1","0.16K","0.72%"
"Sep 30, 2016","603.0","604.1","606.0","601.5","0.12K","-0.18%"
"Sep 29, 2016","604.1","607.8","607.8","603.5","0.14K","-0.60%"
"Sep 28, 2016","607.8","609.5","613.5","605.1","0.15K","-0.29%"
"Sep 27, 2016","609.5","611.0","614.2","605.0","0.20K","-0.25%"
"Sep 26, 2016","611.0","606.4","614.2","603.4","0.15K","0.48%"
"Sep 25, 2016","608.1","600.1","608.1","597.0","0.14K","1.13%"
"Sep 24, 2016","601.3","601.4","602.7","599.4","0.13K","-0.03%"
"Sep 23, 2016","601.4","596.5","604.0","590.1","0.16K","0.83%"
"Sep 22, 2016","596.5","600.9","602.8","596.0","0.17K","-0.78%"
"Sep 21, 2016","601.2","615.0","615.0","599.9","0.13K","-2.24%"
"Sep 20, 2016","615.0","616.0","616.6","610.0","0.16K","-0.17%"
"Sep 19, 2016","616.0","615.4","617.3","610.5","0.15K","0.11%"
"Sep 18, 2016","615.4","610.1","615.4","606.7","0.14K","1.43%"
"Sep 17, 2016","606.7","609.0","612.8","606.4","0.14K","-0.54%"
"Sep 16, 2016","610.0","610.4","614.0","607.4","0.09K","0.07%"
"Sep 15, 2016","609.6","612.5","615.0","609.0","0.16K","-0.60%"
"Sep 14, 2016","613.3","611.4","614.9","607.5","0.16K","0.31%"
"Sep 13, 2016","611.4","606.8","614.8","606.1","0.16K","0.75%"
"Sep 12, 2016","606.8","607.1","612.8","604.0","0.13K","-0.05%"
"Sep 11, 2016","607.1","619.5","626.0","595.5","0.16K","-2.00%"
"Sep 10, 2016","619.5","616.0","626.0","615.8","0.14K","0.40%"
"Sep 09, 2016","617.0","622.5","623.5","613.6","0.15K","-0.88%"
"Sep 08, 2016","622.5","608.0","626.3","604.7","0.16K","2.39%"
"Sep 07, 2016","608.0","601.0","609.1","598.7","0.13K","1.17%"
"Sep 06, 2016","601.0","598.5","605.1","596.8","0.14K","0.42%"
"Sep 05, 2016","598.5","606.0","606.0","594.2","0.10K","-1.24%"
"Sep 04, 2016","606.0","592.1","613.0","592.0","0.13K","2.34%"
"Sep 03, 2016","592.1","571.7","598.0","568.5","0.16K","3.26%"
"Sep 02, 2016","573.4","565.3","574.2","560.3","0.17K","1.43%"
"Sep 01, 2016","565.3","567.8","573.0","564.0","0.10K","-0.84%"
"Aug 31, 2016","570.1","574.6","576.5","567.2","0.16K","-0.78%"
"Aug 30, 2016","574.6","568.3","577.5","567.3","0.16K","1.11%"
"Aug 29, 2016","568.3","569.9","574.2","565.1","0.15K","-0.28%"
"Aug 28, 2016","569.9","564.7","572.5","564.3","0.14K","1.40%"
"Aug 27, 2016","562.0","574.8","576.2","562.0","0.16K","-2.23%"
"Aug 26, 2016","574.8","574.0","577.0","570.6","0.07K","0.74%"
"Aug 25, 2016","570.7","577.2","579.1","570.0","0.16K","-1.13%"
"Aug 24, 2016","577.2","575.5","580.5","575.0","0.11K","0.28%"
"Aug 23, 2016","575.5","583.3","583.3","575.5","0.13K","-1.33%"
"Aug 22, 2016","583.3","573.8","583.5","571.6","0.15K","1.66%"
"Aug 21, 2016","573.8","575.8","579.6","569.9","0.15K","0.02%"
"Aug 20, 2016","573.7","569.0","575.8","568.6","0.12K","0.82%"
"Aug 19, 2016","569.0","573.6","575.3","568.2","0.15K","-0.81%"
"Aug 18, 2016","573.6","570.0","575.7","568.2","0.15K","0.64%"
"Aug 17, 2016","570.0","576.4","578.5","567.5","0.15K","-1.11%"
"Aug 16, 2016","576.4","567.9","578.9","560.5","0.14K","1.50%"
"Aug 15, 2016","567.9","566.0","576.6","561.2","0.16K","0.69%"
"Aug 14, 2016","564.0","587.8","588.0","561.9","0.13K","-3.92%"
"Aug 13, 2016","587.0","583.7","593.8","583.0","0.15K","0.57%"
"Aug 12, 2016","583.7","584.0","595.0","577.0","0.13K","-1.54%"
"Aug 11, 2016","592.9","589.1","594.0","587.0","0.03K","0.00%"
"Aug 10, 2016","592.8","581.0","596.9","575.2","0.16K","1.76%"
"Aug 09, 2016","582.6","584.0","587.8","572.3","0.17K","-0.52%"
"Aug 08, 2016","585.6","589.9","593.0","582.5","0.17K","-0.44%"
"Aug 07, 2016","588.2","583.4","602.1","580.0","0.15K","1.03%"
"Aug 06, 2016","582.2","571.0","590.0","561.9","0.18K","1.95%"
"Aug 05, 2016","571.0","573.3","575.5","555.1","0.18K","0.78%"
"Aug 04, 2016","566.6","559.3","580.0","559.3","0.18K","1.31%"
"Aug 03, 2016","559.3","530.0","565.0","503.8","0.14K","11.02%"
"Aug 02, 2016","503.8","616.7","622.0","470.0","0.25K","-17.88%"
"Aug 01, 2016","613.5","626.9","630.4","610.2","0.03K","-6.79%"
"Jul 31, 2016","658.2","658.2","658.2","658.2","-","0.00%"
"Jul 30, 2016","658.2","658.2","658.2","658.2","-","0.00%"
"Jul 29, 2016","658.2","658.2","658.2","658.2","-","0.00%"
"Jul 28, 2016","658.2","658.2","658.2","658.2","-","0.00%"
"Jul 27, 2016","658.2","644.3","658.2","641.2","0.23K","2.16%"
"Jul 26, 2016","644.3","647.4","652.0","638.8","0.18K","-0.48%"
"Jul 25, 2016","647.4","654.6","658.2","645.5","0.23K","-1.40%"
"Jul 24, 2016","656.6","651.0","658.8","644.9","0.21K","1.06%"
"Jul 23, 2016","649.7","648.0","654.7","648.0","0.21K","0.26%"
"Jul 22, 2016","648.0","659.5","665.8","648.0","0.24K","-1.75%"
"Jul 21, 2016","659.5","664.8","666.2","656.0","0.24K","-0.68%"
"Jul 20, 2016","664.0","668.5","675.9","659.0","0.24K","-0.67%"
"Jul 19, 2016","668.5","667.7","673.5","664.0","0.24K","-0.46%"
"Jul 18, 2016","671.6","675.3","678.0","671.4","0.20K","0.03%"
"Jul 17, 2016","671.4","662.4","678.0","660.0","0.25K","1.36%"
"Jul 16, 2016","662.4","664.2","669.0","658.3","0.24K","-0.34%"
"Jul 15, 2016","664.7","657.5","667.5","655.4","0.24K","0.37%"
"Jul 14, 2016","662.2","658.1","666.6","653.3","0.24K","0.62%"
"Jul 13, 2016","658.1","670.0","670.0","652.6","0.19K","-1.77%"
"Jul 12, 2016","670.0","647.7","672.0","643.8","0.32K","3.59%"
"Jul 11, 2016","646.8","649.6","658.0","640.0","0.19K","-0.44%"
"Jul 10, 2016","649.6","657.0","657.8","644.1","0.23K","-1.11%"
"Jul 09, 2016","657.0","664.7","665.0","627.0","0.23K","-1.17%"
"Jul 08, 2016","664.7","615.6","664.7","615.6","0.24K","7.98%"
"Jul 07, 2016","615.6","669.0","676.0","609.8","0.25K","-8.80%"
"Jul 06, 2016","675.0","664.3","680.4","664.3","0.24K","0.78%"
"Jul 05, 2016","669.8","674.0","674.9","660.0","0.16K","-0.53%"
"Jul 04, 2016","673.3","664.5","673.9","659.8","0.14K","2.33%"
"Jul 03, 2016","658.0","694.2","695.8","644.9","0.18K","-5.22%"
"Jul 02, 2016","694.2","668.7","698.2","668.2","0.20K","3.82%"
"Jul 01, 2016","668.7","661.4","681.1","657.0","0.25K","1.10%"
"Jun 30, 2016","661.4","634.7","669.0","627.2","0.22K","4.21%"
"Jun 29, 2016","634.7","643.7","648.5","625.0","0.23K","-1.40%"
"Jun 28, 2016","643.7","641.2","658.8","638.0","0.24K","0.39%"
"Jun 27, 2016","641.2","621.5","644.8","609.8","0.27K","4.95%"
"Jun 26, 2016","610.9","658.5","660.0","606.2","0.23K","-5.87%"
"Jun 25, 2016","649.0","674.8","675.0","632.2","0.23K","-0.10%"
"Jun 24, 2016","649.7","651.2","664.0","632.5","0.12K","7.25%"
"Jun 23, 2016","605.7","607.0","607.0","605.7","0.01K","-3.22%"
"Jun 22, 2016","625.9","643.0","676.0","606.5","0.33K","-2.66%"
"Jun 21, 2016","643.0","718.4","722.2","627.1","0.20K","-10.50%"
"Jun 20, 2016","718.4","749.0","751.4","715.0","0.19K","-4.07%"
"Jun 19, 2016","749.0","744.5","759.9","738.0","0.21K","-1.19%"
"Jun 18, 2016","758.0","741.6","770.0","727.0","0.19K","2.21%"
"Jun 17, 2016","741.6","750.1","765.0","712.1","0.18K","-1.13%"
"Jun 16, 2016","750.1","678.9","759.0","676.6","0.23K","10.48%"
"Jun 15, 2016","678.9","672.2","680.0","660.0","0.19K","0.99%"
"Jun 14, 2016","672.2","684.2","689.0","650.2","0.31K","-1.74%"
"Jun 13, 2016","684.2","652.1","684.2","645.0","0.06K","6.06%"
"Jun 12, 2016","645.0","604.9","664.5","588.9","0.35K","9.54%"
"Jun 11, 2016","588.9","582.0","590.9","578.0","0.15K","1.67%"
"Jun 10, 2016","579.2","574.3","581.7","572.0","0.11K","0.65%"
"Jun 09, 2016","575.5","577.6","580.0","572.7","0.22K","-0.77%"
"Jun 08, 2016","579.9","575.5","583.3","571.8","0.23K","1.05%"
"Jun 07, 2016","573.9","574.1","582.6","566.2","0.34K","0.12%"
"Jun 06, 2016","573.2","565.1","577.5","562.2","0.20K","0.64%"
"Jun 05, 2016","569.6","574.0","577.6","565.0","0.22K","0.10%"
"Jun 04, 2016","569.0","556.9","589.7","554.0","0.23K","2.17%"
"Jun 03, 2016","556.9","538.0","560.9","531.5","0.23K","3.52%"
"Jun 02, 2016","538.0","526.8","538.0","522.5","0.25K","2.61%"
"Jun 01, 2016","524.3","523.9","530.0","517.0","0.20K","1.41%"
"May 31, 2016","517.0","528.5","537.0","515.3","0.21K","-1.52%"
"May 30, 2016","525.0","513.6","533.8","506.0","0.18K","2.14%"
"May 29, 2016","514.0","507.0","540.0","494.0","0.18K","0.61%"
"May 28, 2016","510.9","466.0","510.9","466.0","0.23K","9.64%"
"May 27, 2016","466.0","452.0","475.0","449.3","0.17K","3.11%"
"May 26, 2016","452.0","448.0","453.8","444.3","0.21K","0.88%"
"May 25, 2016","448.0","446.8","449.0","443.9","0.19K","0.51%"
"May 24, 2016","445.7","444.0","448.0","442.0","0.09K","1.69%"
"May 23, 2016","438.3","438.3","438.3","438.3","-","0.00%"
"May 22, 2016","438.3","442.0","443.2","438.0","0.21K","-0.83%"
"May 21, 2016","442.0","443.0","445.0","437.5","0.23K","-0.22%"
"May 20, 2016","443.0","436.0","443.3","435.0","0.23K","0.68%"
"May 19, 2016","440.0","451.5","454.0","440.0","0.24K","-2.55%"
"May 18, 2016","451.5","454.8","454.9","450.0","0.23K","-0.30%"
"May 17, 2016","452.9","453.9","456.6","450.2","0.22K","-0.11%"
"May 16, 2016","453.4","456.1","457.5","450.3","0.21K","-0.60%"
"May 15, 2016","456.1","454.6","457.0","451.6","0.21K","0.43%"
"May 14, 2016","454.2","454.0","456.6","452.8","0.21K","0.32%"
"May 13, 2016","452.7","452.5","454.1","450.7","0.18K","0.02%"
"May 12, 2016","452.6","450.0","454.0","447.0","0.20K","0.58%"
"May 11, 2016","450.0","453.4","453.5","450.0","0.19K","-0.76%"
"May 10, 2016","453.4","459.5","460.0","449.5","0.20K","-1.32%"
"May 09, 2016","459.5","451.7","459.7","451.7","0.19K","1.72%"
"May 08, 2016","451.7","453.5","455.0","450.1","0.23K","-0.39%"
"May 07, 2016","453.5","453.1","454.9","448.4","0.20K","0.09%"
"May 06, 2016","453.1","446.8","453.4","445.0","0.24K","1.37%"
"May 05, 2016","447.0","445.6","447.5","444.1","0.17K","0.35%"
"May 04, 2016","445.5","449.5","449.5","444.3","0.19K","-0.91%"
"May 03, 2016","449.5","442.4","449.5","440.2","0.24K","1.61%"
"May 02, 2016","442.4","449.6","452.4","439.4","0.12K","-1.32%"
"May 01, 2016","448.3","447.1","451.6","445.9","0.21K","-0.08%"
"Apr 30, 2016","448.7","452.5","456.0","445.9","0.23K","-0.56%"
"Apr 29, 2016","451.2","448.0","453.6","445.6","0.20K","0.99%"
"Apr 28, 2016","446.8","446.4","450.0","438.0","0.21K","-0.74%"
"Apr 27, 2016","450.1","460.0","464.0","450.0","0.24K","-1.99%"
"Apr 26, 2016","459.2","455.9","460.0","455.0","0.23K","0.73%"
"Apr 25, 2016","455.9","458.9","459.0","450.4","0.14K","0.86%"
"Apr 24, 2016","452.0","445.5","454.9","443.6","0.18K","1.64%"
"Apr 23, 2016","444.7","442.0","446.2","440.5","0.24K","0.79%"
"Apr 22, 2016","441.2","447.4","450.0","440.0","0.24K","-1.37%"
"Apr 21, 2016","447.4","436.1","448.7","435.6","0.21K","2.58%"
"Apr 20, 2016","436.1","433.7","440.0","431.0","0.27K","0.55%"
"Apr 19, 2016","433.7","426.2","435.5","425.3","0.21K","1.79%"
"Apr 18, 2016","426.1","426.0","428.9","425.0","0.16K","0.14%"
"Apr 17, 2016","425.5","429.4","430.0","424.0","0.21K","-0.78%"
"Apr 16, 2016","428.9","426.5","430.0","426.3","0.22K","0.03%"
"Apr 15, 2016","428.7","427.0","430.0","425.4","0.23K","0.75%"
"Apr 14, 2016","425.5","425.8","427.7","424.5","0.24K","-0.35%"
"Apr 13, 2016","427.0","427.2","428.5","424.3","0.17K","0.11%"
"Apr 12, 2016","426.5","424.7","428.7","424.4","0.19K","0.83%"
"Apr 11, 2016","423.0","423.5","425.0","420.0","0.23K","0.14%"
"Apr 10, 2016","422.4","421.5","427.0","418.1","0.23K","0.29%"
"Apr 09, 2016","421.2","418.2","427.4","417.1","0.23K","0.71%"
"Apr 08, 2016","418.2","422.1","426.0","418.1","0.24K","-1.13%"
"Apr 07, 2016","423.0","419.0","428.0","419.0","0.24K","0.95%"
"Apr 06, 2016","419.0","422.0","424.9","418.6","0.24K","-1.34%"
"Apr 05, 2016","424.7","423.4","429.8","418.5","0.27K","1.12%"
"Apr 04, 2016","420.0","420.0","428.1","417.5","0.31K","0.38%"
"Apr 03, 2016","418.4","419.5","420.6","417.5","0.22K","-0.28%"
"Apr 02, 2016","419.5","416.0","422.0","416.0","0.22K","0.85%"
"Apr 01, 2016","416.0","416.2","419.1","414.5","0.23K","-0.05%"
"Mar 31, 2016","416.2","418.4","419.4","414.0","0.27K","0.45%"
"Mar 30, 2016","414.3","416.0","419.5","410.7","0.17K","-0.40%"
"Mar 29, 2016","416.0","424.7","435.0","414.0","0.19K","-2.23%"
"Mar 28, 2016","425.5","423.9","433.0","420.8","0.19K","0.33%"
"Mar 27, 2016","424.1","415.5","429.0","413.8","0.20K","2.07%"
"Mar 26, 2016","415.5","417.9","421.9","413.3","0.20K","-0.35%"
"Mar 25, 2016","417.0","417.2","419.0","412.4","0.21K","-0.06%"
"Mar 24, 2016","417.2","418.7","419.6","413.2","0.21K","-0.36%"
"Mar 23, 2016","418.7","423.0","438.9","416.0","0.25K","-1.02%"
"Mar 22, 2016","423.0","413.0","423.7","412.1","0.22K","1.94%"
"Mar 21, 2016","415.0","411.4","415.6","408.0","0.22K","0.86%"
"Mar 20, 2016","411.4","407.0","416.0","406.3","0.21K","1.08%"
"Mar 19, 2016","407.0","408.3","411.0","405.0","0.22K","-0.32%"
"Mar 18, 2016","408.3","415.5","417.1","405.2","0.20K","-2.54%"
"Mar 17, 2016","419.0","414.6","421.1","413.1","0.22K","0.91%"
"Mar 16, 2016","415.2","417.0","417.0","413.0","0.24K","-0.40%"
"Mar 15, 2016","416.9","413.3","416.9","413.0","0.24K","0.73%"
"Mar 14, 2016","413.8","412.9","415.5","410.5","0.24K","0.66%"
"Mar 13, 2016","411.1","410.0","415.9","408.7","0.24K","0.33%"
"Mar 12, 2016","409.7","419.3","421.5","408.0","0.25K","-1.88%"
"Mar 11, 2016","417.6","415.4","422.4","414.1","0.24K","0.52%"
"Mar 10, 2016","415.4","410.0","417.5","409.0","0.23K","1.28%"
"Mar 09, 2016","410.1","410.5","412.5","406.8","0.20K","-0.08%"
"Mar 08, 2016","410.5","412.5","415.0","406.7","0.20K","-0.51%"
"Mar 07, 2016","412.5","406.0","413.0","402.0","0.19K","1.22%"
"Mar 06, 2016","407.5","398.2","408.0","394.0","0.11K","2.36%"
"Mar 05, 2016","398.2","412.9","412.9","389.1","0.22K","-4.06%"
"Mar 04, 2016","415.0","417.9","422.5","410.8","0.17K","-0.82%"